NAME,County,State,variable,estimate,label
"Bell County, Kentucky",Bell, Kentucky,B19101_008,408,"$35,000 to $39,999"
"Bell County, Kentucky",Bell, Kentucky,B19101_009,313,"$40,000 to $44,999"
"Bell County, Kentucky",Bell, Kentucky,B19101_010,354,"$45,000 to $49,999"
"Bell County, Kentucky",Bell, Kentucky,B19101_011,499,"$50,000 to $59,999"
"Bell County, Kentucky",Bell, Kentucky,B19101_012,549,"$60,000 to $74,999"
"Bell County, Kentucky",Bell, Kentucky,B19101_013,628,"$75,000 to $99,999"
"Bell County, Kentucky",Bell, Kentucky,B19101_014,304,"$100,000 to $124,999"
"Bell County, Kentucky",Bell, Kentucky,B19101_015,67,"$125,000 to $149,999"
"Bell County, Kentucky",Bell, Kentucky,B19101_016,99,"$150,000 to $199,999"
"Bell County, Kentucky",Bell, Kentucky,B19101_017,35,"$200,000 or more"
"Boone County, Kentucky",Boone, Kentucky,B19101_002,665,"Less than $10,000"
"Boone County, Kentucky",Boone, Kentucky,B19101_003,443,"$10,000 to $14,999"
"Boone County, Kentucky",Boone, Kentucky,B19101_004,870,"$15,000 to $19,999"
"Boone County, Kentucky",Boone, Kentucky,B19101_005,671,"$20,000 to $24,999"
"Boone County, Kentucky",Boone, Kentucky,B19101_006,1003,"$25,000 to $29,999"
"Boone County, Kentucky",Boone, Kentucky,B19101_007,1084,"$30,000 to $34,999"
"Boone County, Kentucky",Boone, Kentucky,B19101_008,962,"$35,000 to $39,999"
"Boone County, Kentucky",Boone, Kentucky,B19101_009,1137,"$40,000 to $44,999"
"Boone County, Kentucky",Boone, Kentucky,B19101_010,1277,"$45,000 to $49,999"
"Boone County, Kentucky",Boone, Kentucky,B19101_011,2560,"$50,000 to $59,999"
"Boone County, Kentucky",Boone, Kentucky,B19101_012,3274,"$60,000 to $74,999"
"Boone County, Kentucky",Boone, Kentucky,B19101_013,5662,"$75,000 to $99,999"
"Boone County, Kentucky",Boone, Kentucky,B19101_014,4828,"$100,000 to $124,999"
"Boone County, Kentucky",Boone, Kentucky,B19101_015,3318,"$125,000 to $149,999"
"Boone County, Kentucky",Boone, Kentucky,B19101_016,3478,"$150,000 to $199,999"
"Boone County, Kentucky",Boone, Kentucky,B19101_017,3080,"$200,000 or more"
"Bourbon County, Kentucky",Bourbon, Kentucky,B19101_002,197,"Less than $10,000"
"Bourbon County, Kentucky",Bourbon, Kentucky,B19101_003,174,"$10,000 to $14,999"
"Bourbon County, Kentucky",Bourbon, Kentucky,B19101_004,236,"$15,000 to $19,999"
"Bourbon County, Kentucky",Bourbon, Kentucky,B19101_005,259,"$20,000 to $24,999"
"Bourbon County, Kentucky",Bourbon, Kentucky,B19101_006,214,"$25,000 to $29,999"
"Bourbon County, Kentucky",Bourbon, Kentucky,B19101_007,333,"$30,000 to $34,999"
"Bourbon County, Kentucky",Bourbon, Kentucky,B19101_008,348,"$35,000 to $39,999"
"Bourbon County, Kentucky",Bourbon, Kentucky,B19101_009,186,"$40,000 to $44,999"
"Bourbon County, Kentucky",Bourbon, Kentucky,B19101_010,171,"$45,000 to $49,999"
"Bourbon County, Kentucky",Bourbon, Kentucky,B19101_011,391,"$50,000 to $59,999"
"Bourbon County, Kentucky",Bourbon, Kentucky,B19101_012,645,"$60,000 to $74,999"
"Bourbon County, Kentucky",Bourbon, Kentucky,B19101_013,965,"$75,000 to $99,999"
"Bourbon County, Kentucky",Bourbon, Kentucky,B19101_014,612,"$100,000 to $124,999"
"Bourbon County, Kentucky",Bourbon, Kentucky,B19101_015,243,"$125,000 to $149,999"
"Bourbon County, Kentucky",Bourbon, Kentucky,B19101_016,267,"$150,000 to $199,999"
"Bourbon County, Kentucky",Bourbon, Kentucky,B19101_017,162,"$200,000 or more"
"Boyd County, Kentucky",Boyd, Kentucky,B19101_002,801,"Less than $10,000"
"Boyd County, Kentucky",Boyd, Kentucky,B19101_003,606,"$10,000 to $14,999"
"Boyd County, Kentucky",Boyd, Kentucky,B19101_004,452,"$15,000 to $19,999"
"Boyd County, Kentucky",Boyd, Kentucky,B19101_005,516,"$20,000 to $24,999"
"Boyd County, Kentucky",Boyd, Kentucky,B19101_006,543,"$25,000 to $29,999"
"Boyd County, Kentucky",Boyd, Kentucky,B19101_007,562,"$30,000 to $34,999"
"Boyd County, Kentucky",Boyd, Kentucky,B19101_008,682,"$35,000 to $39,999"
"Boyd County, Kentucky",Boyd, Kentucky,B19101_009,581,"$40,000 to $44,999"
"Boyd County, Kentucky",Boyd, Kentucky,B19101_010,556,"$45,000 to $49,999"
"Boyd County, Kentucky",Boyd, Kentucky,B19101_011,1035,"$50,000 to $59,999"
"Boyd County, Kentucky",Boyd, Kentucky,B19101_012,1566,"$60,000 to $74,999"
"Boyd County, Kentucky",Boyd, Kentucky,B19101_013,1983,"$75,000 to $99,999"
"Boyd County, Kentucky",Boyd, Kentucky,B19101_014,1117,"$100,000 to $124,999"
"Boyd County, Kentucky",Boyd, Kentucky,B19101_015,689,"$125,000 to $149,999"
"Boyd County, Kentucky",Boyd, Kentucky,B19101_016,524,"$150,000 to $199,999"
"Boyd County, Kentucky",Boyd, Kentucky,B19101_017,365,"$200,000 or more"
"Boyle County, Kentucky",Boyle, Kentucky,B19101_002,198,"Less than $10,000"
"Boyle County, Kentucky",Boyle, Kentucky,B19101_003,140,"$10,000 to $14,999"
"Boyle County, Kentucky",Boyle, Kentucky,B19101_004,452,"$15,000 to $19,999"
"Boyle County, Kentucky",Boyle, Kentucky,B19101_005,481,"$20,000 to $24,999"
"Boyle County, Kentucky",Boyle, Kentucky,B19101_006,458,"$25,000 to $29,999"
"Boyle County, Kentucky",Boyle, Kentucky,B19101_007,447,"$30,000 to $34,999"
"Boyle County, Kentucky",Boyle, Kentucky,B19101_008,463,"$35,000 to $39,999"
"Boyle County, Kentucky",Boyle, Kentucky,B19101_009,387,"$40,000 to $44,999"
"Boyle County, Kentucky",Boyle, Kentucky,B19101_010,265,"$45,000 to $49,999"
"Boyle County, Kentucky",Boyle, Kentucky,B19101_011,607,"$50,000 to $59,999"
"Boyle County, Kentucky",Boyle, Kentucky,B19101_012,660,"$60,000 to $74,999"
"Boyle County, Kentucky",Boyle, Kentucky,B19101_013,816,"$75,000 to $99,999"
"Boyle County, Kentucky",Boyle, Kentucky,B19101_014,795,"$100,000 to $124,999"
"Boyle County, Kentucky",Boyle, Kentucky,B19101_015,492,"$125,000 to $149,999"
"Boyle County, Kentucky",Boyle, Kentucky,B19101_016,243,"$150,000 to $199,999"
"Boyle County, Kentucky",Boyle, Kentucky,B19101_017,363,"$200,000 or more"
"Bracken County, Kentucky",Bracken, Kentucky,B19101_002,136,"Less than $10,000"
"Bracken County, Kentucky",Bracken, Kentucky,B19101_003,103,"$10,000 to $14,999"
"Bracken County, Kentucky",Bracken, Kentucky,B19101_004,90,"$15,000 to $19,999"
"Bracken County, Kentucky",Bracken, Kentucky,B19101_005,58,"$20,000 to $24,999"
"Bracken County, Kentucky",Bracken, Kentucky,B19101_006,140,"$25,000 to $29,999"
"Bracken County, Kentucky",Bracken, Kentucky,B19101_007,71,"$30,000 to $34,999"
"Bracken County, Kentucky",Bracken, Kentucky,B19101_008,105,"$35,000 to $39,999"
"Bracken County, Kentucky",Bracken, Kentucky,B19101_009,124,"$40,000 to $44,999"
"Bracken County, Kentucky",Bracken, Kentucky,B19101_010,48,"$45,000 to $49,999"
"Bracken County, Kentucky",Bracken, Kentucky,B19101_011,134,"$50,000 to $59,999"
"Bracken County, Kentucky",Bracken, Kentucky,B19101_012,307,"$60,000 to $74,999"
"Bracken County, Kentucky",Bracken, Kentucky,B19101_013,351,"$75,000 to $99,999"
"Bracken County, Kentucky",Bracken, Kentucky,B19101_014,223,"$100,000 to $124,999"
"Bracken County, Kentucky",Bracken, Kentucky,B19101_015,198,"$125,000 to $149,999"
"Bracken County, Kentucky",Bracken, Kentucky,B19101_016,42,"$150,000 to $199,999"
"Bracken County, Kentucky",Bracken, Kentucky,B19101_017,20,"$200,000 or more"
"Breathitt County, Kentucky",Breathitt, Kentucky,B19101_002,537,"Less than $10,000"
"Breathitt County, Kentucky",Breathitt, Kentucky,B19101_003,332,"$10,000 to $14,999"
"Breathitt County, Kentucky",Breathitt, Kentucky,B19101_004,257,"$15,000 to $19,999"
"Breathitt County, Kentucky",Breathitt, Kentucky,B19101_005,260,"$20,000 to $24,999"
"Breathitt County, Kentucky",Breathitt, Kentucky,B19101_006,251,"$25,000 to $29,999"
"Breathitt County, Kentucky",Breathitt, Kentucky,B19101_007,232,"$30,000 to $34,999"
"Breathitt County, Kentucky",Breathitt, Kentucky,B19101_008,114,"$35,000 to $39,999"
"Breathitt County, Kentucky",Breathitt, Kentucky,B19101_009,198,"$40,000 to $44,999"
"Breathitt County, Kentucky",Breathitt, Kentucky,B19101_010,118,"$45,000 to $49,999"
"Breathitt County, Kentucky",Breathitt, Kentucky,B19101_011,285,"$50,000 to $59,999"
"Breathitt County, Kentucky",Breathitt, Kentucky,B19101_012,372,"$60,000 to $74,999"
"Breathitt County, Kentucky",Breathitt, Kentucky,B19101_013,331,"$75,000 to $99,999"
"Breathitt County, Kentucky",Breathitt, Kentucky,B19101_014,159,"$100,000 to $124,999"
"Breathitt County, Kentucky",Breathitt, Kentucky,B19101_015,107,"$125,000 to $149,999"
"Breathitt County, Kentucky",Breathitt, Kentucky,B19101_016,58,"$150,000 to $199,999"
"Breathitt County, Kentucky",Breathitt, Kentucky,B19101_017,68,"$200,000 or more"
"Breckinridge County, Kentucky",Breckinridge, Kentucky,B19101_002,242,"Less than $10,000"
"Breckinridge County, Kentucky",Breckinridge, Kentucky,B19101_003,196,"$10,000 to $14,999"
"Breckinridge County, Kentucky",Breckinridge, Kentucky,B19101_004,193,"$15,000 to $19,999"
"Breckinridge County, Kentucky",Breckinridge, Kentucky,B19101_005,329,"$20,000 to $24,999"
"Breckinridge County, Kentucky",Breckinridge, Kentucky,B19101_006,318,"$25,000 to $29,999"
"Breckinridge County, Kentucky",Breckinridge, Kentucky,B19101_007,233,"$30,000 to $34,999"
"Breckinridge County, Kentucky",Breckinridge, Kentucky,B19101_008,124,"$35,000 to $39,999"
"Breckinridge County, Kentucky",Breckinridge, Kentucky,B19101_009,265,"$40,000 to $44,999"
"Breckinridge County, Kentucky",Breckinridge, Kentucky,B19101_010,239,"$45,000 to $49,999"
"Breckinridge County, Kentucky",Breckinridge, Kentucky,B19101_011,432,"$50,000 to $59,999"
"Breckinridge County, Kentucky",Breckinridge, Kentucky,B19101_012,793,"$60,000 to $74,999"
"Breckinridge County, Kentucky",Breckinridge, Kentucky,B19101_013,852,"$75,000 to $99,999"
"Breckinridge County, Kentucky",Breckinridge, Kentucky,B19101_014,502,"$100,000 to $124,999"
"Breckinridge County, Kentucky",Breckinridge, Kentucky,B19101_015,252,"$125,000 to $149,999"
"Breckinridge County, Kentucky",Breckinridge, Kentucky,B19101_016,195,"$150,000 to $199,999"
"Breckinridge County, Kentucky",Breckinridge, Kentucky,B19101_017,96,"$200,000 or more"
"Bullitt County, Kentucky",Bullitt, Kentucky,B19101_002,592,"Less than $10,000"
"Bullitt County, Kentucky",Bullitt, Kentucky,B19101_003,488,"$10,000 to $14,999"
"Bullitt County, Kentucky",Bullitt, Kentucky,B19101_004,675,"$15,000 to $19,999"
"Bullitt County, Kentucky",Bullitt, Kentucky,B19101_005,636,"$20,000 to $24,999"
"Bullitt County, Kentucky",Bullitt, Kentucky,B19101_006,686,"$25,000 to $29,999"
"Bullitt County, Kentucky",Bullitt, Kentucky,B19101_007,793,"$30,000 to $34,999"
"Bullitt County, Kentucky",Bullitt, Kentucky,B19101_008,855,"$35,000 to $39,999"
"Bullitt County, Kentucky",Bullitt, Kentucky,B19101_009,849,"$40,000 to $44,999"
"Bullitt County, Kentucky",Bullitt, Kentucky,B19101_010,1077,"$45,000 to $49,999"
"Bullitt County, Kentucky",Bullitt, Kentucky,B19101_011,2073,"$50,000 to $59,999"
"Bullitt County, Kentucky",Bullitt, Kentucky,B19101_012,2817,"$60,000 to $74,999"
"Bullitt County, Kentucky",Bullitt, Kentucky,B19101_013,3768,"$75,000 to $99,999"
"Bullitt County, Kentucky",Bullitt, Kentucky,B19101_014,2961,"$100,000 to $124,999"
"Bullitt County, Kentucky",Bullitt, Kentucky,B19101_015,1363,"$125,000 to $149,999"
"Bullitt County, Kentucky",Bullitt, Kentucky,B19101_016,1409,"$150,000 to $199,999"
"Bullitt County, Kentucky",Bullitt, Kentucky,B19101_017,548,"$200,000 or more"
"Butler County, Kentucky",Butler, Kentucky,B19101_002,236,"Less than $10,000"
"Butler County, Kentucky",Butler, Kentucky,B19101_003,132,"$10,000 to $14,999"
"Butler County, Kentucky",Butler, Kentucky,B19101_004,189,"$15,000 to $19,999"
"Butler County, Kentucky",Butler, Kentucky,B19101_005,196,"$20,000 to $24,999"
"Butler County, Kentucky",Butler, Kentucky,B19101_006,244,"$25,000 to $29,999"
"Butler County, Kentucky",Butler, Kentucky,B19101_007,194,"$30,000 to $34,999"
"Butler County, Kentucky",Butler, Kentucky,B19101_008,208,"$35,000 to $39,999"
"Butler County, Kentucky",Butler, Kentucky,B19101_009,97,"$40,000 to $44,999"
"Butler County, Kentucky",Butler, Kentucky,B19101_010,136,"$45,000 to $49,999"
"Butler County, Kentucky",Butler, Kentucky,B19101_011,411,"$50,000 to $59,999"
"Butler County, Kentucky",Butler, Kentucky,B19101_012,369,"$60,000 to $74,999"
"Butler County, Kentucky",Butler, Kentucky,B19101_013,492,"$75,000 to $99,999"
"Butler County, Kentucky",Butler, Kentucky,B19101_014,300,"$100,000 to $124,999"
"Butler County, Kentucky",Butler, Kentucky,B19101_015,167,"$125,000 to $149,999"
"Butler County, Kentucky",Butler, Kentucky,B19101_016,119,"$150,000 to $199,999"
"Butler County, Kentucky",Butler, Kentucky,B19101_017,47,"$200,000 or more"
"Caldwell County, Kentucky",Caldwell, Kentucky,B19101_002,229,"Less than $10,000"
"Caldwell County, Kentucky",Caldwell, Kentucky,B19101_003,123,"$10,000 to $14,999"
"Caldwell County, Kentucky",Caldwell, Kentucky,B19101_004,48,"$15,000 to $19,999"
"Caldwell County, Kentucky",Caldwell, Kentucky,B19101_005,202,"$20,000 to $24,999"
"Caldwell County, Kentucky",Caldwell, Kentucky,B19101_006,263,"$25,000 to $29,999"
"Caldwell County, Kentucky",Caldwell, Kentucky,B19101_007,220,"$30,000 to $34,999"
"Caldwell County, Kentucky",Caldwell, Kentucky,B19101_008,216,"$35,000 to $39,999"
"Caldwell County, Kentucky",Caldwell, Kentucky,B19101_009,120,"$40,000 to $44,999"
"Caldwell County, Kentucky",Caldwell, Kentucky,B19101_010,94,"$45,000 to $49,999"
"Caldwell County, Kentucky",Caldwell, Kentucky,B19101_011,289,"$50,000 to $59,999"
"Caldwell County, Kentucky",Caldwell, Kentucky,B19101_012,463,"$60,000 to $74,999"
"Caldwell County, Kentucky",Caldwell, Kentucky,B19101_013,522,"$75,000 to $99,999"
"Caldwell County, Kentucky",Caldwell, Kentucky,B19101_014,324,"$100,000 to $124,999"
"Caldwell County, Kentucky",Caldwell, Kentucky,B19101_015,163,"$125,000 to $149,999"
"Caldwell County, Kentucky",Caldwell, Kentucky,B19101_016,75,"$150,000 to $199,999"
"Caldwell County, Kentucky",Caldwell, Kentucky,B19101_017,172,"$200,000 or more"
"Calloway County, Kentucky",Calloway, Kentucky,B19101_002,488,"Less than $10,000"
"Calloway County, Kentucky",Calloway, Kentucky,B19101_003,317,"$10,000 to $14,999"
"Calloway County, Kentucky",Calloway, Kentucky,B19101_004,279,"$15,000 to $19,999"
"Calloway County, Kentucky",Calloway, Kentucky,B19101_005,463,"$20,000 to $24,999"
"Calloway County, Kentucky",Calloway, Kentucky,B19101_006,454,"$25,000 to $29,999"
"Calloway County, Kentucky",Calloway, Kentucky,B19101_007,443,"$30,000 to $34,999"
"Calloway County, Kentucky",Calloway, Kentucky,B19101_008,327,"$35,000 to $39,999"
"Calloway County, Kentucky",Calloway, Kentucky,B19101_009,466,"$40,000 to $44,999"
"Calloway County, Kentucky",Calloway, Kentucky,B19101_010,471,"$45,000 to $49,999"
"Calloway County, Kentucky",Calloway, Kentucky,B19101_011,773,"$50,000 to $59,999"
"Calloway County, Kentucky",Calloway, Kentucky,B19101_012,1047,"$60,000 to $74,999"
"Calloway County, Kentucky",Calloway, Kentucky,B19101_013,1200,"$75,000 to $99,999"
"Calloway County, Kentucky",Calloway, Kentucky,B19101_014,880,"$100,000 to $124,999"
"Calloway County, Kentucky",Calloway, Kentucky,B19101_015,356,"$125,000 to $149,999"
"Calloway County, Kentucky",Calloway, Kentucky,B19101_016,496,"$150,000 to $199,999"
"Calloway County, Kentucky",Calloway, Kentucky,B19101_017,241,"$200,000 or more"
"Campbell County, Kentucky",Campbell, Kentucky,B19101_002,1085,"Less than $10,000"
"Campbell County, Kentucky",Campbell, Kentucky,B19101_003,393,"$10,000 to $14,999"
"Campbell County, Kentucky",Campbell, Kentucky,B19101_004,605,"$15,000 to $19,999"
"Campbell County, Kentucky",Campbell, Kentucky,B19101_005,555,"$20,000 to $24,999"
"Campbell County, Kentucky",Campbell, Kentucky,B19101_006,930,"$25,000 to $29,999"
"Campbell County, Kentucky",Campbell, Kentucky,B19101_007,816,"$30,000 to $34,999"
"Campbell County, Kentucky",Campbell, Kentucky,B19101_008,866,"$35,000 to $39,999"
"Campbell County, Kentucky",Campbell, Kentucky,B19101_009,790,"$40,000 to $44,999"
"Campbell County, Kentucky",Campbell, Kentucky,B19101_010,885,"$45,000 to $49,999"
"Campbell County, Kentucky",Campbell, Kentucky,B19101_011,1811,"$50,000 to $59,999"
"Campbell County, Kentucky",Campbell, Kentucky,B19101_012,2090,"$60,000 to $74,999"
"Campbell County, Kentucky",Campbell, Kentucky,B19101_013,3466,"$75,000 to $99,999"
"Campbell County, Kentucky",Campbell, Kentucky,B19101_014,2955,"$100,000 to $124,999"
"Campbell County, Kentucky",Campbell, Kentucky,B19101_015,2017,"$125,000 to $149,999"
"Campbell County, Kentucky",Campbell, Kentucky,B19101_016,2412,"$150,000 to $199,999"
"Campbell County, Kentucky",Campbell, Kentucky,B19101_017,1512,"$200,000 or more"
"Carlisle County, Kentucky",Carlisle, Kentucky,B19101_002,91,"Less than $10,000"
"Carlisle County, Kentucky",Carlisle, Kentucky,B19101_003,55,"$10,000 to $14,999"
"Carlisle County, Kentucky",Carlisle, Kentucky,B19101_004,72,"$15,000 to $19,999"
"Carlisle County, Kentucky",Carlisle, Kentucky,B19101_005,34,"$20,000 to $24,999"
"Carlisle County, Kentucky",Carlisle, Kentucky,B19101_006,78,"$25,000 to $29,999"
"Carlisle County, Kentucky",Carlisle, Kentucky,B19101_007,84,"$30,000 to $34,999"
"Carlisle County, Kentucky",Carlisle, Kentucky,B19101_008,79,"$35,000 to $39,999"
"Carlisle County, Kentucky",Carlisle, Kentucky,B19101_009,52,"$40,000 to $44,999"
"Carlisle County, Kentucky",Carlisle, Kentucky,B19101_010,51,"$45,000 to $49,999"
"Carlisle County, Kentucky",Carlisle, Kentucky,B19101_011,133,"$50,000 to $59,999"
"Carlisle County, Kentucky",Carlisle, Kentucky,B19101_012,145,"$60,000 to $74,999"
"Carlisle County, Kentucky",Carlisle, Kentucky,B19101_013,192,"$75,000 to $99,999"
"Carlisle County, Kentucky",Carlisle, Kentucky,B19101_014,60,"$100,000 to $124,999"
"Carlisle County, Kentucky",Carlisle, Kentucky,B19101_015,88,"$125,000 to $149,999"
"Carlisle County, Kentucky",Carlisle, Kentucky,B19101_016,20,"$150,000 to $199,999"
"Carlisle County, Kentucky",Carlisle, Kentucky,B19101_017,62,"$200,000 or more"
"Carroll County, Kentucky",Carroll, Kentucky,B19101_002,267,"Less than $10,000"
"Carroll County, Kentucky",Carroll, Kentucky,B19101_003,212,"$10,000 to $14,999"
"Carroll County, Kentucky",Carroll, Kentucky,B19101_004,89,"$15,000 to $19,999"
"Carroll County, Kentucky",Carroll, Kentucky,B19101_005,198,"$20,000 to $24,999"
"Carroll County, Kentucky",Carroll, Kentucky,B19101_006,93,"$25,000 to $29,999"
"Carroll County, Kentucky",Carroll, Kentucky,B19101_007,64,"$30,000 to $34,999"
"Carroll County, Kentucky",Carroll, Kentucky,B19101_008,71,"$35,000 to $39,999"
"Carroll County, Kentucky",Carroll, Kentucky,B19101_009,179,"$40,000 to $44,999"
"Carroll County, Kentucky",Carroll, Kentucky,B19101_010,132,"$45,000 to $49,999"
"Carroll County, Kentucky",Carroll, Kentucky,B19101_011,106,"$50,000 to $59,999"
"Carroll County, Kentucky",Carroll, Kentucky,B19101_012,182,"$60,000 to $74,999"
"Carroll County, Kentucky",Carroll, Kentucky,B19101_013,402,"$75,000 to $99,999"
"Carroll County, Kentucky",Carroll, Kentucky,B19101_014,229,"$100,000 to $124,999"
"Carroll County, Kentucky",Carroll, Kentucky,B19101_015,64,"$125,000 to $149,999"
"Carroll County, Kentucky",Carroll, Kentucky,B19101_016,188,"$150,000 to $199,999"
"Carroll County, Kentucky",Carroll, Kentucky,B19101_017,151,"$200,000 or more"
"Carter County, Kentucky",Carter, Kentucky,B19101_002,632,"Less than $10,000"
"Carter County, Kentucky",Carter, Kentucky,B19101_003,489,"$10,000 to $14,999"
"Carter County, Kentucky",Carter, Kentucky,B19101_004,445,"$15,000 to $19,999"
"Carter County, Kentucky",Carter, Kentucky,B19101_005,335,"$20,000 to $24,999"
